stop_id,stop_name,stop_lat,stop_lon
2723,BHABREKAR NGR.NO 1,19.2046807414,72.8258480089
2686,RANI LAXMIBAI CHK.,19.0445326867,72.8640653968
4608,MILITARY CANTEEN/CIPLA,19.1146381831,72.9262355268
4316,KHERWADI,19.061039991,72.847697199
1896,GOTHIVALI VILLAGE/TEL.EXCH.,19.1354256601,73.0040539758
4244,BANDRA-WORLI SEA LINK TOLL PLAZA,19.0454214247,72.8287912523
215,DON BOSCO/KHALSA COLLEGE,19.0254282429,72.8570795406
1415,C.K.P.CLY.,19.2315446582,72.8469074624
4726,LOKSHAHIR SATHE UDYAN/SUMAN NAGAR,19.0537283689,72.8843201305
4555,COAL BUNDER,18.9859393883,72.8574896585
3263,AHILYABAI HOLKAR CHK.,18.9325084892,72.8276842149
1908,BHANDUP STN.(W),19.145138213,72.9351722828
1093,RIZVI COMPLEX(CARTER RD.),19.0650040193,72.8231529018
3887,KORA KENDRA(ON BRIDGE),19.2209272363,72.8545393993
103,BYCULLA STN.- E(GLORIA CHURCH),18.9755208563,72.8340546246
4761,JUBILEE MILLS,18.9939757717,72.8486658317
4704,GREEN PARK (MIRA RD.),19.2768215427,72.8780098892
1540,E.S.I.S.HOSPITAL,19.2021788505,72.8555630016
3472,MAHALAXMI STN.,18.9822179513,72.8234616312
1772,MAHESHWARI DHAM,19.0827721695,72.9094211025
4,COLABA DEPOT,18.9161355162,72.8271388444
4363,SARVODAYA NIKETAN,19.0817116458,72.8804603045
4143,M.H.B.POLICE STN.,19.2327523351,72.8407237295
307,PRATIKSHA NGR.DEPOT,19.0423689584,72.8729261348
4673,KURLA S.T.DEPOT,19.0563628253,72.8838935565
3349,SANTACRUZ STN RD,19.0825833195,72.8383058982
446,JASLOK HOSPITAL,18.9715018311,72.8094213258
1265,HANUMAN CHK.,19.1699701031,72.9589982321
727,KHODADAD CIRCLE/ DADAR POST OFFICE,19.0150656633,72.8457075146
3079,ACHARYA ATRE CHK.,18.9977604374,72.8179463045
1359,BLDG.NO 46,19.0605906058,72.848021414
1710,BAHAR CINEMA,19.1096889528,72.8539965915
2117,R.B.I.CLY.,19.1116201161,72.8611324845
5174,R.T.O.CAMP,19.1410329,72.8546762
2452,SARDAR PATEL NGR.(PARK STREET),19.1430124834,72.8199276145
3226,MAHARANA PRATAP CHK.,18.9683608823,72.8403761036
2100,SUMATI SCHOOL,19.1127145861,72.8252485462
359,MAROL MAROSHI BUS STN.,19.1190482464,72.8802714049
230,NADKARNI PARK,19.0138387513,72.8627834009
4642,CARDINAL GRECIOUS SCH/TEACHER CLY,19.0707993335,72.8470961497
525,OLD KHAR,19.0655773197,72.8372876844
4511,OUR LADY OF SALVETION SCHOOL,19.0172249471,72.835283327
1006,GOLDEN CHEMICALS,19.2586801738,72.8721116724
3122,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,19.0093507981,72.8329134877
1215,PICNIC COTTAGE,19.1304774171,72.8142908832
399,PASSPORT OFFICE,19.0104572331,72.8204452136
1491,WAGHESHWARI MANDIR,19.1757905659,72.8734610112
837,R.B.I.BANK,19.057142447,72.8525770407
4786,KOHINOOR S.R.A. COLONY,19.0828834042,72.8851249727
1809,POLICHEM LTD./PEPSICO,19.0229269148,72.9046878789
1034,SHIV CENTRE,19.0737727336,73.0062301336
2161,RADHA MAHESHWARI CHK.,19.1836085324,72.8501072415
4677,SAMRAT ASHOK NGR.,19.0535062574,72.9142951084
1583,OTIS CO.,19.2002740376,72.875561552
1709,TARUN BHARAT SCTY.,19.107841319,72.8617074861
4096,MHADA CLY.(HIRANANDANI),19.1183492372,72.907673183
695,CENTRAL TALKIES,18.9550444951,72.8190811541
4229,BHOIWADA/MANE MASTER CHK.,19.0759837,72.8776559
3908,JAIN MANDIR,19.2848219296,72.9011412597
333,GHATKOPAR BUS STN./GKD,19.0879619559,72.9182232873
3282,WORLI SEA FACE (N),19.015185775,72.8193488788
3366,SARDAR NGR.NO 1,19.0357969886,72.8639568279
3559,MITH CHKY,19.1953325114,72.8337729794
353,RAJ KAPOOR CHK./ BHABHA HOSPITAL,19.0436724194,72.9214294134
971,BANGUR NGR.,19.1676973439,72.8351085442
3403,SOMPURI MARKET,19.0807863188,72.8398918857
434,E.S.I.S.HOSPITAL,19.1784778957,72.9445733087
679,CHIRA BAZAR,18.9493468285,72.8255130913
2571,NANCY CLY.,19.2397935748,72.8647549946
4600,S.B.P.T. COLLEGE,19.1071907237,72.8367550141
1316,EKTA NGR.,19.2006766822,72.8279707463
4886,BHATWADI,19.0949368091,72.8970091001
301,BEST CLY.,19.0054656339,72.847656552
262,MANEKLAL MUN.SCHOOL,19.0900592675,72.9026862563
4270,GOREGAON CHECK NAKA NO 1,19.1662961798,72.8578130983
3536,VAISHALI NGR.,19.1859040903,72.9468598869
3827,ELPHINSTONE STN.(W),19.0073128397,72.8351022902
396,WORLI DEPOT,19.0133802422,72.8200516175
1643,MILITARY OUTPOST,19.0794459001,72.8597927733
4532,CANARA BANK(BKC),19.0643112644,72.8633988411
2331,KADAM PADA,19.1786335215,72.9471658127
2019,NARDAS NGR.,19.1502641287,72.9276023475
2390,SANSKRITI APT.S,19.2124032593,72.8643747897
4415,WESTERN PARK,19.2696918382,72.8961740489
4957,AMBOLI NAKA,19.1249426698,72.8417071145
3143,M.I.D.C. ELECTRONIC ZONE,19.1072045441,73.0230654733
875,ALANKAR CINEMA,18.9581225321,72.8267349573
3005,SANTOSH NGR.EXTN.,19.1646838217,72.8798124821
1326,MAHATMA GANDHI SWIMMING POOL,19.2057279642,72.8424332041
1632,DOMNIC SCHOOL,19.1282471411,72.8648795078
291,SINDHI CLY.,19.1441340014,72.8405725768
4332,S.V.P.VIDYALAY,19.2009349053,72.8477513916
4147,ADARSH MARKET,19.0136955074,73.0179308273
3869,ESTRELLA BATERY,19.0404529984,72.8551554262
3920,WAGHBIL,19.2534055076,72.9719730354
2707,SHIV BHAVANI,19.2578310681,72.863552846
1105,SIKKA NAGAR/GANPATI MANDIR,18.9512196,72.8311187
1470,THAKUR NGR.(CAVES RD.),19.1355452138,72.8571523146
3780,HARI OM NGR. (SOHAM SALES BLDG.),19.1766178121,72.970585375
412,BHANDUP STN.RD.(W),19.1457732349,72.9355280396
3049,DR.DATTA SAMANT CHK./SAKI NAKA,19.1037879245,72.886461069
328,VIKHROLI VILLAGE,19.1045377361,72.9304701388
3048,MORARJI NGR.,19.1296402333,72.8963851993
2637,NANA CHK.,18.9619309944,72.8127918037
67,GUJRAT SCTY./DAYALDAS RD.,19.0971751766,72.8504968165
430,MULUND RLY.STN.(W),19.1724764101,72.9560905875
213,WADALA GATE NO 4,19.018494427,72.8601142882
2748,K.C.CO.,19.1543331005,72.9301468493
265,BARVE NGR.,19.097813788,72.9032588002
2703,NANEPADA JUN.(MITHAGHAR MG-MULUND-E,19.1565109,72.9637728
1044,SHIVAJI CHK.(NERUL),19.0441618504,73.0229885756
3693,BHUMI COMPLEX,19.201598435,72.8195868795
3166,THAKURDWAR,18.952237024,72.8234544624
4110,ANIRUDDHA BHAVAN,19.0548729271,73.016643367
1052,RANI LAXMIBAI CHK.,19.0407367708,72.8625917179
645,B.S.E.S.,19.0833696287,72.8463147449
15,DR.M.IQBAL CHK.,18.9618113458,72.8320368584
4743,SANJAY GANDHI UDYAN(NATIONAL PARK),19.2310689644,72.8646902729
4840,ASHIRWAD SOCIETY,19.114251925,72.8983565374
1952,SUHASINI PAWASKAR MARG,19.2492427868,72.8731272226
2724,BHABREKAR NGR.NO.2,19.2054908857,72.8242064606
4298,RAJ PARK,19.2063557111,73.0092679661
584,SAHAR P.& T.CLY.NO 2,19.1028779235,72.862578083
1892,MAHAPE NAKA,19.1136925835,73.0088604944
2011,MILIND NGR.,19.0880317149,72.9037809333
1077,NATIONAL ASSO.FOR BLIND(NAB),19.0074369228,72.8144064246
735,MAFATLAL MILL,18.9773033667,72.8414704516
680,PRINCESS STREET,18.9453655145,72.8277857283
4148,DHARAN TALAO/ASHTAGANDHA STY.,19.0121131172,73.0178020813
54,N.M.JOSHI MARG POLICE STN.,18.9863670871,72.8316745739
3735,OSHIWARA MUNICIPAL HOSPITAL,19.1451682765,72.846245932
4410,NEELKAMAL NAKA,19.2775913006,72.8804241175
4498,HOTEL SANVERSE,19.2643609648,72.7951272981
4767,HUTATMA CHK.(SIDDHARTH COLLEGE),18.9352354023,72.8331360392
4634,GOREGAON STN-E,19.1648676894,72.8505483072
1916,KRUPA BUILDING,19.087954742,72.9045069963
86,NAV SCTY.,19.1003585957,72.8530610084
2613,DHARAVLI VILLAGE,19.1723925938,72.7969769286
5067,KANDER PADA BUS STN,19.2597470085,72.8531633843
3415,SWAMI VIVEKANAND VIDYALAYA,19.2255525585,72.832637456
2096,MORA VILLAGE,19.1179161273,72.8218204743
1725,FIRE BRIGADE/AGRI.INDU,19.1657701423,72.8610385911
1400,BHAVANS COLLEGE,19.1248208129,72.8381799524
3358,KANDIVLI STN.(W),19.2039586596,72.8503251862
2608,KANNAMWAR NGR.-1/PRAVIN HOTEL,19.1139657366,72.9343754352
4502,GORAI CROSS CIRCLE,19.2413078132,72.7840980546
514,SAIDHAM,18.9579684073,72.8170568923
2615,VYAS WADI,19.154718372,72.7886513518
3331,PODDAR HOSPITAL/SIDDHARTH NGR.,19.0012684648,72.8156367015
2251,DUMPING GROUND/NIRANKARI BHAVAN,19.067945337,72.9240103558
1780,TAGORE NGR.POST OFFICE,19.1152609034,72.931056108
1038,TURBHE NAKA (JANTA MARKET),19.0720240771,73.0190854002
28,CHITRA CINEMA,19.0136151515,72.844661453
39,PILOT BUNDER,18.9038658512,72.8156280994
386,HINDUSTAN CO.,19.1217191255,72.9254759738
1202,P.W.D.OFFICE,19.1272797609,72.8945099741
3700,SHREE SAIBABA COMPLEX,19.1686971551,72.866524193
3044,KAMANI,19.0844019325,72.8846382677
3408,ANDHERI BUS STN.(W),19.1197700004,72.8458790589
3868,KAMRAJ VIDYALAYA,19.043495524,72.8574728548
1948,ORDNANCE FACTORY,19.192171,72.855732
3913,BHAYANDER PADA,19.2835864523,72.9524894691
4662,AZAD NGR.,19.0802660587,72.8687933009
3251,WADALA CHURCH,19.0186376332,72.8562330808
5073,SIDDHIVINAYAK MANDIR,19.0144961325,72.8307805952
3905,SARASWAT BANK,19.2120230723,72.8416686002
1919,MHADA CLY.(CHANDIVLI),19.113407431,72.9023324585
5037,SHANTI BAUG,19.0608512918,72.8968941533
4413,ST.XAVIER'S HIGH SCHOOL,19.2704615461,72.8917108531
3380,ANUSHAKTI NGR.BUS STN.,19.0425405932,72.9262390529
3892,HIRADEVI MANDIR,19.1639610913,72.7904537963
1485,SWATI STUDIO,19.1627242878,72.8527155321
2495,FANTASY LAND,19.1396853545,72.8603178312
3120,HUTATMA CHK. (PAY & PARK),18.9287433664,72.829677513
114,NANAVATI HOSPITAL,19.0933992552,72.8395178434
1271,MODERN BAKERY/RESERVIOR,19.1427469326,72.8787264525
5108,CHHEDA NAGAR,19.0683195046,72.9035592584
4058,LOKMANYA NGR.(THANE),19.1935475557,72.944451364
4811,DHANMILL NAKA,19.0011315434,72.8310996779
2719,GOVERDHAN NGR./ BORSAPADA,19.2126295735,72.8489579115
2772,MERCHANT BROTHERS,19.2062001047,72.8225327622
2204,J.V.G.FINANCE,19.1179447619,72.8718945003
1851,BABU GENU MARKET,19.0891191121,72.9051724635
1623,SANTACRUZ STN (E),19.0806793114,72.8428488305
940,RAJA SHIVAJI H.SCHOOL-HINDU CLY.,19.0209030846,72.8486633089
1704,KONDIVTE CAVES/MAHAKALI CAVES,19.1303347378,72.8729394859
3168,MUSTAFA BAZAR/SAVLYA TANDEL CHK.,18.9758525258,72.8405370429
4364,NAVJEEVAN SCTY.,19.072464326,72.8784218256
350,DEONAR DEPOT,19.0457818689,72.9131038366
3796,B.S.E.S.,19.1337006797,72.8816366493
1955,URAN PHATA,19.0391919556,73.0288720635
1447,INDIAN EDUCATION SCHOOL,19.2128982492,72.8241334737
49,BND RECLAMATION BUS STN.,19.0479973563,72.8270317232
3476,SHRAWAN YESHWANTE CHK.,18.988135632,72.841440223
5120,SAROTAPADA (ANDHERI-W),19.1304910711,72.8376051433
901,AHILYABAI HOLKAR CHK.,18.9328656479,72.8279718602
3969,BANK OF INDIA,19.1271996361,72.8345086795
1193,CANOSSA SCHOOL,19.1240522787,72.864302657
4152,HIRANANDANI GATE(THANE-W),19.2486272646,72.9782482644
3989,VANITA SAMAJ/CHAYTYABHOOMI,19.0254938278,72.8358665795
5021,MALAD DEPOT,19.1836494573,72.835731288
2265,BORIVLI STN(E),19.2300920253,72.8577211963
4072,EKTA BHOOMI COMPLEX,19.2106404562,72.8386360686
1117,BIRLA KRIDA KENDRA,18.9533570195,72.815684747
4346,D.A.K.C.GATE NO.2,19.1123544462,73.0167569177
3501,PUSHPA PARK,19.1885447096,72.8580961715
4243,BEHRAM BAUG,19.1465120747,72.8365325605
3822,SHIVRAJ BHAVAN,19.0059028361,72.8336270753
4215,ACHARYA ATRE CHK.,18.9985411959,72.8171637355
123,JOGESHWARI TEL.EXCH.,19.1431894578,72.8428991995
3056,LOKSHAHIR SATHE UDN./SUMAN NGR.,19.0550937966,72.8852502655
1401,SHAHAJIRAJE SPORT COMPLEX,19.1269697751,72.8369568651
3159,A.H.ANSARI CHK.,18.9701145153,72.8324946062
3798,BHAKTI PALACE,19.2556728193,72.8494609254
3849,R.C.F.CLY.(SHRIKRISHNA SOC.,19.1515411602,72.9455174463
576,KHEDGALLI/SIDDHIVINAYAK MANDIR,19.0759837,72.8776559
1231,SHASTRI NGR.,19.2179545466,72.8518026131
4493,SALSAR NGR.,19.2950664545,72.8180011766
3022,B.H.E.L.CO.,19.1200735396,72.8742333866
4899,HILL GARDEN,19.2400000176,72.9772825956
4990,RUBY CO.,19.1998684512,72.8278262738
2717,JAWAHAR NGR.,19.159960903,72.8436671533
4459,SHIVAJIRAJE COMPLEX,19.2016374282,72.8233794999
4888,BABU GENU MARKET,19.0966377368,72.9010701177
2056,MADHUSHREE MIRA RD ),19.2730569569,72.8686680642
1032,VASHI BUS STN.,19.0749324134,72.9976831764
3363,N.L.COMPLEX/RIDDHI SIDDHI SOC.,19.2610772179,72.865602581
898,SAIBABA RD.,18.9943754413,72.8448180513
2592,BHANDUP STN.(W),19.1450247087,72.9343736868
16,NEW NAGPADA,18.9681527406,72.8329718705
2604,SHIMPOLI NAKA,19.2233608473,72.8532037419
4516,MPSC/UPSC TRAINNING CENTRE,19.0686390052,72.8500981461
1681,KAMANI OIL INDUSTRIES,19.1131438589,72.8902517891
3705,SARVODAYANGR.,19.1479079026,72.930110241
4424,NARENDRA APT.,19.0780588035,72.8288948288
1018,NERUL BUS STN.,19.0396183432,73.0192978559
2272,JAWAHAR NGR.,19.1600419792,72.8461562433
1245,RANI LAXMIBAI CHK./ SION BARRIER,19.0477663512,72.8635054587
4139,JUINGR.SECT.-25,19.0482313994,73.0173369829
1370,BABHAI NAKA,19.2285663774,72.8484094995
2729,MAYUR NGR.,19.1556649078,72.8841616669
3052,POLICE CAMP,19.0077609067,72.8158529316
1228,BALBHARATI,19.199981874,72.8486867725
922,ST.PETER'S CHURCH,19.0549136361,72.8293491518
341,SAMRAT ASHOK NGR.,19.0552785652,72.9103849747
2173,BHAGATSINGH NGR.,19.1559413149,72.835156885
1653,ORDNANCE DEPOT ( REAY RD.- E ),18.9808058528,72.8512883912
4719,ELIA SARVAT JR. COLLEGE,19.187839147,72.824910024
1311,L.I.C.OFFICE,19.242895659,72.8518545943
1792,DEONAR MUNICIPAL CLY.,19.0504496087,72.9197863012
4251,BHANDUP PUMPING CENTRE,19.1548575611,72.9566691111
1497,MALVANI AKASHWANI,19.1966307599,72.811739807
2691,JAMBLI MOHALLA,18.9556244943,72.8298529061
1467,JOGESHWARI POLICE STN.,19.1417305265,72.8546312931
4518,WADALA GATE NO.4/SIWS SCHOOL,19.0209908336,72.8593229856
1029,VASHI VILLAGE,19.0689295804,72.9867397636
2942,AMBEWADI (GOLIBAR),19.068915767,72.8424157294
5201,BABU GENU MARKET,19.0891191121,72.9051724635
348,BASANT TALKIES,19.0457818689,72.9064519583
3533,ST.LOWRENCE HIGH SHCOOL,19.2394459579,72.8471291916
5000,CHIKOOWADI,19.2199992655,72.8413890841
4756,GOKULDHAM,19.1740072779,72.8682622644
643,VANRAI/ MHADA CLY.,19.1564222138,72.8570573579
5196,STATE BANK (NERUL),19.0377556,73.0268761
2856,AJARA BANK,19.2321169815,72.8257066279
1954,C.B.D. BELAPUR BUS STN.,19.0229193414,73.04959821
1793,DEONAR FIRE BRIGADE CLY.,19.0523155854,72.9166963964
3577,GHATKOPAR STN.(W),19.0834176421,72.9049946549
4817,ICICI BANK,19.0672570029,72.8654160341
3402,P.MOHD.RAFI CHK.,19.0521364408,72.8380851949
4046,BRAMHALA TALAO/MANORPADA,19.204034314,72.9727397177
663,MAHANT RD./PARLE(E),19.1024346371,72.8518260083
264,JAMBHULPADA,19.0938816843,72.8997360802
2895,GEN.A.K.VAIDYA MARG JUN.,19.1737460623,72.8595460099
1426,JEEVAN NAGAR,19.1315126,72.8334541
2355,GANESH MANDIR,19.2696338085,72.8715004769
296,GOREGAON DEPOT,19.1541981254,72.8354572924
20,JAIHIND CINEMA,18.9855509964,72.8356015161
1260,POSTAL CLY.,19.0607766734,72.8925115169
400,BABASAHEB WORLIKAR CHK.,19.0130353629,72.8236618709
2648,HUTATMA CHK. ( O.C.S.),18.9294499818,72.8313215794
5116,ICICI BANK(DAHISAR-STN(E),19.2554448178,72.8604318629
4397,GANDHI NGR.,19.1249497184,72.9300699448
1453,SUVIDHYA SCHOOL,19.2299456087,72.8285928703
959,P.THAKRE NGR BUS.STN.,19.220673614,72.8286804114
407,DOCKYARD CLY.,19.131452483,72.9269908319
4791,KAMRAJ VIDYALAYA,19.0436376871,72.8576077251
4772,GOREGAON STN.(E),19.1656725803,72.8506308474
5161,BHOIWADA/TATA ANNEX,19.0759837,72.8776559
2005,MHADA CLY.(MAJAS),19.1341894364,72.8665188435
1294,PAI NGR.,19.2353781922,72.8551922326
607,AMAR BRASS & STEEL CO.,19.0727404138,72.8669367944
2,SASOON DOCK/COLABA FIRE STN.,18.915655,72.825845
989,WORLI SEA FACE (S),19.0003834221,72.8111999671
469,JUHU BUS STN.,19.1074884012,72.8267706888
610,BUDDHA NGR.,19.0738125345,72.8802753002
3125,PAREL S.T.DEPOT/SANT ROHIDAS CHK.,19.0093448479,72.8318750602
251,SARVODAYA HOSPITAL,19.0885918901,72.907039281
2806,KHINDIPADA (DARGH),19.1665259035,72.9304744828
3483,KALA NGR.,19.0545892908,72.8463937232
185,B.D.PATIL MARG/ HPCL,19.0260812444,72.8975950422
4835,SASOON DOCK,18.9140873797,72.823998701
3199,BORIVLI STN(E),19.2287548328,72.8574637042
3714,COOPERGE TEL.EXCH./Y.B.CHAVAN PRAT.,18.926845494,72.8280106933
4614,BUSA UDYOG BHAVAN,18.9981865291,72.850179386
1063,NATIONAL(HINDUJA)HOSPITAL,19.0335801122,72.8387207856
3133,VASANTRAO NAIK CHK.,18.9686597176,72.816105363
870,AZAD FLOUR MILL,18.9867243161,72.8388473061
676,LOHA BHAVAN,18.953835369,72.841736074
4061,LODHA COMPLEX,19.2890615131,72.8561457642
3914,OVALE VILLAGE,19.2749581053,72.959892366
567,EVERSHINE NGR.,19.19362,72.83436
2315,KRANTI NGR.,19.1083279289,72.8651407136
4491,MURDHA GAON,19.2993003236,72.8352428116
4060,GANGA COMPLEX,19.2872387217,72.8561672218
4099,KENDRIYA VIHAR(SECT.-12),19.0373350724,73.0655295235
4961,NAHUR STN.(E),19.1570400953,72.9477264512
1489,"SESSION COURT,DINDOSHI",19.175614,72.867057
3600,BHAYANDER MARKET,19.3086466044,72.8543352281
2001,RAMESH HOTEL,19.1872237655,72.8626040318
4218,SHREE KRISHNA NGR.,19.2354545388,72.8630764258
3071,OMKARESHWAR MANDIR,19.2299981772,72.8631236696
2975,HANUMAN NGR.,19.1736547404,72.8743455979
3944,SAIBABA MANDIR(GHATKOPAR),19.0699759328,72.9007790251
2726,PRASANNA JEEVAN SCTY.,19.2305316436,72.8479374307
4561,SAI KUTIR,19.2140694722,72.8455344617
4672,AMBOLI NAKA,19.1275881034,72.84692753
344,TROMBAY,19.0335852151,72.950019518
2996,KALA NGR.,19.0530860673,72.8477919798
4252,VEER KOTWAL UDN.,19.0214676544,72.8420903878
1058,DHOBI GHAT(TROMBAY),19.0346400072,72.948646227
2574,AIROLI SECT.NO.4/ CORPORATION BANK,19.1524970882,72.9996656579
3575,M.H.B.CLY.,19.1341634402,72.8629645911
4611,R.C.F. CLY.(BHANDUP VILLAGE-E),19.1491989625,72.9485351316
2815,VASANTRAO NAIK CHK.,18.9691397408,72.8157207947
4715,GANDHI NGR.,19.1206887492,72.9257306388
4280,ROYAL COMPLEX,19.2708907608,72.8747011328
2980,GURU NANAK SCHOOL,19.1036920311,72.9150334019
2702,HELAN KELAR INSTITUTE,19.111796393,73.0061804146
2356,SHANTI NGR.GATE ( MIRA RD ),19.2808522496,72.8575716967
338,DR.AMBEDKAR GARDEN/CHEMBUR STN.,19.0615553318,72.9017346991
1035,A.P.M.COMPLEX,19.075576091,73.0117406488
3273,SALASAR HANUMAN MANDIR,19.1938395688,72.8320252225
4273,BHAKTI VEDANT,19.2699578966,72.8703217351
3729,S.R.A.RAM MANDIR/SOMANIGRAM,19.1494251027,72.8484775299
625,NATRAJ STUDIO,19.1177142493,72.8531575679
2905,AAMCHI SHALA,19.0651426124,72.8962759638
4905,NELCO,19.1119083981,73.0272282617
1281,NEW INDIA QTRS.,19.1134400214,72.8369886323
3709,JIJAMATA BHOSLE MARG JN.,19.0707750064,72.9072529376
1422,FILMALAYA,19.1278388475,72.8440873433
2059,GHODBUNDER VILLAGE MARG,19.2822478828,72.891593672
4439,GANDHI NGR.(THANE),19.2199016742,72.9638930082
3444,S.K.PATIL GARDEN,18.9497842282,72.8209175722
2790,MULUND RLY.STN.(W),19.1727514476,72.9558198718
3998,TECHNICAL SCHOOL,19.2418941836,72.8543938023
4362,MAGAN MATHURAM MUN.SCHOOL,19.0861526093,72.8810396616
1903,AIROLI SECT.NO.4/ SAI CLINIC,19.160765407,72.9953922284
985,DAULAT NGR.,19.0846386594,72.8321802907
581,CHAKALA CIGARETTE FACTORY,19.1073791456,72.8591019401
3359,KALA MARUTI MANDIR,19.2050883531,72.8464144748
1011,SILVER PARK,19.282012,72.8739480817
4940,GURUNANAK VIDYALAYA,19.129954026,72.8650886306
2746,VAKOLA POLICE STN(HANUMAN MANDIR),19.0771202561,72.8470850467
4688,MARATHON CHK.(TEEN HATH NAKA),19.1888118017,72.9633136026
1464,SAMARTH NGR.,19.1354211265,72.855553463
4468,BORIVLI MARKET(E)CARTER RD.,19.2340499828,72.8590752937
578,NEW AGRIPADA,19.085541315,72.845785583
3003,NEIGHBOUR HOOD SCTY.,19.1990301341,72.87951787
201,DR.AMBEDKAR GARDEN,19.0617000214,72.9004992502
3737,CENTRAL WAREHOUSING CORPORTION,19.147560221,72.8482200379
1145,SUNDER GALLI,18.9755912218,72.8309915282
1232,KORA KENDRA,19.2203049109,72.8527038354
4619,CHARNI RD.RLY.STN./PARSHI AGYARI,18.9502763749,72.820440139
907,MHATRE PEN CO.,19.016204167,72.8399658843
1901,AIROLI SECT.NO 17,19.1537724724,72.9929031384
785,ABHYUDAYA BANK,18.9889751369,72.8411403416
3612,MAHAVIR NGR.EXTN.,19.2164874909,72.8393734318
1558,IRANI WADI MARG NO.4,19.2015428243,72.8398978836
3993,ST.PETER'S CHURCH,19.0556843474,72.8298212205
4712,JACKERIA BUNDER,18.9971513066,72.8507557901
3083,A.H.ANSARI CHK.,18.9711812627,72.8321525124
3342,GALAXY VIEW BLDG,19.0258144668,72.8684356085
3206,BORIVLI STN(E),19.2290790017,72.8575817214
4067,MIRA-BHAYANDER MUNI. HEAD OFFICE,19.3008180299,72.8468402879
79,VAKOLA POLICE STN.,19.0809465335,72.8468108817
3656,LAXMI TOWER(BKC),19.0682456878,72.8645146401
570,FIRE BRIGADE/KHARODI CLY.,19.1959822935,72.8214386748
3958,NITIN CO.JUN.,19.1989476342,72.9635740937
3697,VIRWANI EST.,19.1696294791,72.8585633966
2614,RETREAT HOTEL,19.1598262546,72.7859906005
29,KHODADAD CIRCLE,19.0165828703,72.8468455985
1463,SADBHAKTI MANDIR,19.1280671153,72.8496960285
343,SHIVAJI NGR.JN.,19.0626420708,72.9183238093
3432,ANDHERI STN.(W) (M.A),19.120405076,72.8463059931
1562,SAIBABA MANDIR,19.2171092302,72.8478539776
1109,PRARTHANA SAMAJ,18.9575540836,72.8192702163
1008,TRANSPORT CORPN,19.2681321557,72.8778277392
4670,ANAND HOSPITAL,19.2571277588,72.8649429428
3162,A.H.ANSARI CHK.,18.9708841588,72.8324774857
4978,CENTRAL TALKIES,18.9552332737,72.8187379167
4248,SHANTI NGR.(KALINA),19.0738180038,72.8501385372
4290,THANE CIVIL HOSPITAL,19.1988442121,72.9792686612
1199,NAMASKAR,19.1380809136,72.8705682972
749,MOTI CINEMA,18.9581138708,72.8265664818
1181,PUNCHKUTIR/GANESH MANDIR,19.123783,72.9097
3653,FREE PRESS HOUSE,18.9228243562,72.8235701309
2594,ASHMITA COMPLEX,19.2858081631,72.8615475798
4312,GAWANPADA FIRE BRIGADE(MULUND-E),19.1722806178,72.9669375708
2860,ANKUR PALACE,19.2223310601,72.8479187745
13,MINARA MASJID,18.9569796797,72.8324043229
2040,KHAR STN (E),19.0673492187,72.841798409
634,HANUMAN RD.,19.1018477555,72.854568268
1984,SANPADA STN.,19.0676076157,73.0095775305
371,E.S.I.S.LOCAL OFFICE,19.1171559222,72.8892968518
2720,PUNCHASHEEL APT.,19.2140762849,72.8404463154
4232,JUHU SHOPPING CENTRE,19.1167917601,72.8301645823
3170,"DR.AMBEDKAR UDN., POWAI",19.126576,72.893884
908,DADAR STN.-W,19.019276751,72.8426513966
2572,RAWAL PADA(BORIVLI-E),19.2463776868,72.870779236
184,CALICO CHEMICALS,19.0230080581,72.8979930852
3597,SALSAR NGR.,19.3097603891,72.8585409319
411,JANATA MARKET,19.1418162799,72.9324362462
3008,KHODADAD CIRCLE (BHAVE CHK.),19.0166074522,72.8467696693
3706,YELLOW GATE,18.9601264678,72.8433507639
3916,KASARVADAVLI,19.270623506,72.9647847152
5117,NEW MHADA COLONY,19.1392313884,72.8241332029
4126,MAHARASHTRA STATE CO-OP BANK,19.0696780735,73.0022667267
1101,14TH RD/KHAR,19.0722946932,72.8330064331
4571,TALATHI OFFICE(HARIDAS NGR JN.),19.2237442843,72.8479946511
4344,DHANMILL NAKA,19.0093196518,72.8307235197
355,MANKHURD STN.RD.,19.04264,72.93041
1607,RAJSHIV BLDG.,19.2442311244,72.8685974633
3097,MAHARANA PRATAP CHK.,18.9682238988,72.8403624352
2684,RANI LAXMIBAI CHK.,19.0437547562,72.8643269827
3128,JOHAR CHK.,18.9581873335,72.8319085355
871,NAIGAON POLICE CLY.,19.0079662087,72.8471846798
397,VAISHALI NGR.,19.187120037,72.9457135417
3392,YASHODHAM,19.0847704682,72.8325879865
2577,SHEETAL SAROVAR,19.2834992447,72.863693347
3733,UNICHEM COMPNY,19.1427762974,72.8479196304
1711,VILE PARLE RLY CROSSING ( E ),19.0967631935,72.8440213843
4451,RAJKUMAR,19.1266352687,72.8385268514
931,MAHIM PHATAK,19.0433657726,72.8452337428
1760,AMAR MAHAL,19.0632675102,72.9026792267
3024,P.THAKRE CHK.,19.0190333155,72.8363535698
303,T.B.HOSPITAL,19.0050319463,72.8514010141
1548,ANITA NGR.,19.1999217581,72.8786488343
